"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","mean_cooccurrence"
"57","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"58","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"59","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"60","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"61","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"62","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"63","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"64","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"65","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"66","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"67","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"68","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"69","Aaet",5,"AglaS",0.119997783792548,0.10846274923847,2.43710996813428,4.43478260869565
"70","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"71","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"72","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"73","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"74","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"75","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"76","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"77","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"78","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"79","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"80","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"81","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"82","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"83","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"84","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"85","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"86","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"87","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"88","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"89","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"90","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"91","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
